,interacted_at;DATA;;;;;;VENDAS TOTAIS;Compras e offers;REWARDS
15390;26/05/2019;19:13:00;5;;;;;;
16931;26/05/2019;19:30:00;5;;;;;;
16620;26/05/2019;19:51:00;5;;;;;;
15984;26/05/2019;19:54:00;5;;;;;;
15951;26/05/2019;19:54:00;5;;;;;;
16528;26/05/2019;20:32:00;5;;;;;;
15392;26/05/2019;20:48:00;5;;;;;;
16626;26/05/2019;21:17:00;5;;;;;;
16627;26/05/2019;21:19:00;5;;;;;;
16629;26/05/2019;21:30:00;5;;;;;;
16529;26/05/2019;21:36:00;5;;;;;;
16630;26/05/2019;21:37:00;5;;;;;;
16937;26/05/2019;21:39:00;5;;;;;;
16264;26/05/2019;21:40:00;5;;;;;;
16245;26/05/2019;21:44:00;5;;;;;;
16246;26/05/2019;21:44:00;5;;;;;;
16635;26/05/2019;22:02:00;5;;;;;;
16942;26/05/2019;22:04:00;5;;;;;;
16638;26/05/2019;22:15:00;5;;;;;;
16531;26/05/2019;22:20:00;5;;;;;;
16641;26/05/2019;22:28:00;5;;;;;;
15991;26/05/2019;22:37:00;5;;;;;;
17102;26/05/2019;22:50:00;5;;;;;;
16647;26/05/2019;22:53:00;5;;;;;;
15405;26/05/2019;23:01:00;5;;;;;;
16650;26/05/2019;23:02:00;5;;;;;;
15727;26/05/2019;23:06:00;5;;;;;;
16956;26/05/2019;23:08:00;5;;;;;;
15317;26/05/2019;23:11:00;5;;;;;;
15295;26/05/2019;23:14:00;5;;;;;;
16855;26/05/2019;23:16:00;5;;;;;;
16957;26/05/2019;23:17:00;5;;;;;;
16655;26/05/2019;23:18:00;5;;;;;;
16711;26/05/2019;23:24:00;5;;;;;;
16959;26/05/2019;23:26:00;5;;;;;;
16713;26/05/2019;23:29:00;5;;;;;;
16714;26/05/2019;23:33:00;5;;;;;;
16268;26/05/2019;23:34:00;5;;;;;;
16269;26/05/2019;23:40:00;5;;;;;;
16965;26/05/2019;23:49:00;5;;;;;;
16135;26/05/2019;23:54:00;5;;;;;;
29100;26/05/2019;23:58:00;5;;;;;;
29017;27/05/2019;00:09:00;5;;;;;;
29018;27/05/2019;00:19:00;5;;;;;;
29019;27/05/2019;00:22:00;5;;;;;;
28923;27/05/2019;00:23:00;5;;;;;;
28862;27/05/2019;00:29:00;5;;;;;;
28861;27/05/2019;00:31:00;5;;;;;;
29095;27/05/2019;00:41:00;5;;;;;;
29109;27/05/2019;00:57:00;5;;;;;;
29113;27/05/2019;01:09:00;5;;;;;;
29110;27/05/2019;02:05:00;5;;;;;;
28286;27/05/2019;14:22:00;5;;;;;;
28770;27/05/2019;14:29:00;5;;;;;;
28769;27/05/2019;14:35:00;5;;;;;;
28287;27/05/2019;14:35:00;5;;;;;;
28771;27/05/2019;14:38:00;5;;;;;;
28288;27/05/2019;14:43:00;5;;;;;;
28476;27/05/2019;14:43:00;5;;;;;;
28931;27/05/2019;14:50:00;5;;;;;;
28932;27/05/2019;14:56:00;5;;;;;;
28293;27/05/2019;14:57:00;5;;;;;;
28382;27/05/2019;15:07:00;5;;;;;;
28934;27/05/2019;15:09:00;5;;;;;;
28899;27/05/2019;15:14:00;5;;;;;;
28779;27/05/2019;15:17:00;5;;;;;;
29032;27/05/2019;15:19:00;5;;;;;;
28935;27/05/2019;15:20:00;5;;;;;;
28387;27/05/2019;15:22:00;5;;;;;;
28297;27/05/2019;15:23:00;5;;;;;;
29121;27/05/2019;15:25:00;5;;;;;;
28299;27/05/2019;15:27:00;5;;;;;;
28300;27/05/2019;15:28:00;5;;;;;;
28298;27/05/2019;15:32:00;5;;;;;;
28868;27/05/2019;15:33:00;5;;;;;;
28941;27/05/2019;15:35:00;5;;;;;;
28307;27/05/2019;15:43:00;5;;;;;;
28944;27/05/2019;15:44:00;5;;;;;;
28945;27/05/2019;15:46:00;5;;;;;;
28178;27/05/2019;15:47:00;5;;;;;;
28179;27/05/2019;15:48:00;5;;;;;;
28312;27/05/2019;15:49:00;5;;;;;;
29135;27/05/2019;15:51:00;5;;;;;;
28820;27/05/2019;15:51:00;5;;;;;;
28874;27/05/2019;15:52:00;5;;;;;;
29038;27/05/2019;15:53:00;5;;;;;;
29040;27/05/2019;15:59:00;5;;;;;;
28314;27/05/2019;15:59:00;5;;;;;;
28315;27/05/2019;16:02:00;5;;;;;;
28316;27/05/2019;16:04:00;5;;;;;;
29142;27/05/2019;16:04:00;5;;;;;;
28190;27/05/2019;16:06:00;5;;;;;;
28191;27/05/2019;16:06:00;5;;;;;;
28878;27/05/2019;16:10:00;5;;;;;;
28505;27/05/2019;16:14:00;5;;;;;;
28503;27/05/2019;16:17:00;5;;;;;;
29044;27/05/2019;16:21:00;5;;;;;;
28951;27/05/2019;16:25:00;5;;;;;;
28913;27/05/2019;16:30:00;5;;;;;;
29049;27/05/2019;16:36:00;5;;;;;;
28902;27/05/2019;16:47:00;5;;;;;;
29052;27/05/2019;16:47:00;5;;;;;;
29152;27/05/2019;16:54:00;5;;;;;;
28330;27/05/2019;16:55:00;5;;;;;;
29155;27/05/2019;17:05:00;5;;;;;;
29054;27/05/2019;17:06:00;5;;;;;;
28517;27/05/2019;17:10:00;5;;;;;;
28216;27/05/2019;17:13:00;5;;;;;;
28955;27/05/2019;17:18:00;5;;;;;;
29159;27/05/2019;17:21:00;5;;;;;;
28212;27/05/2019;17:22:00;5;;;;;;
28334;27/05/2019;17:23:00;5;;;;;;
28516;27/05/2019;17:29:00;5;;;;;;
28882;27/05/2019;17:43:00;5;;;;;;
28905;27/05/2019;17:45:00;5;;;;;;
28337;27/05/2019;17:46:00;5;;;;;;
29161;27/05/2019;17:55:00;5;;;;;;
28340;27/05/2019;18:47:00;5;;;;;;
29160;27/05/2019;18:54:00;5;;;;;;
28962;27/05/2019;18:56:00;5;;;;;;
28343;27/05/2019;19:02:00;5;;;;;;
28344;27/05/2019;19:04:00;5;;;;;;
28964;27/05/2019;19:18:00;5;;;;;;
28906;27/05/2019;19:23:00;5;;;;;;
28966;27/05/2019;19:30:00;5;;;;;;
28968;27/05/2019;19:52:00;5;;;;;;
28233;27/05/2019;19:55:00;5;;;;;;
28969;27/05/2019;20:04:00;5;;;;;;
28970;27/05/2019;20:20:00;5;;;;;;
28348;27/05/2019;20:25:00;5;;;;;;
29064;27/05/2019;20:51:00;5;;;;;;
29070;27/05/2019;21:05:00;5;;;;;;
29071;27/05/2019;21:07:00;5;;;;;;
28572;27/05/2019;21:24:00;5;;;;;;
28357;27/05/2019;21:43:00;5;;;;;;
28359;27/05/2019;21:44:00;5;;;;;;
28797;27/05/2019;21:54:00;5;;;;;;
29081;27/05/2019;21:55:00;5;;;;;;
28986;27/05/2019;22:07:00;5;;;;;;
29083;27/05/2019;22:07:00;5;;;;;;
28918;27/05/2019;22:08:00;5;;;;;;
28917;27/05/2019;22:08:00;5;;;;;;
28988;27/05/2019;22:18:00;5;;;;;;
29171;27/05/2019;22:24:00;5;;;;;;
28991;27/05/2019;22:26:00;5;;;;;;
28427;27/05/2019;22:28:00;5;;;;;;
28910;27/05/2019;22:28:00;5;;;;;;
29087;27/05/2019;22:46:00;5;;;;;;
28919;27/05/2019;22:50:00;5;;;;;;
28591;27/05/2019;22:56:00;5;;;;;;
28590;27/05/2019;22:56:00;5;;;;;;
28592;27/05/2019;22:57:00;5;;;;;;
28595;27/05/2019;23:01:00;5;;;;;;
28248;27/05/2019;23:02:00;5;;;;;;
28249;27/05/2019;23:03:00;5;;;;;;
28593;27/05/2019;23:03:00;5;;;;;;
28366;27/05/2019;23:06:00;5;;;;;;
28998;27/05/2019;23:18:00;5;;;;;;
28911;27/05/2019;23:24:00;5;;;;;;
28999;27/05/2019;23:36:00;5;;;;;;
28912;27/05/2019;23:36:00;5;;;;;;
29000;27/05/2019;23:39:00;5;;;;;;
28855;27/05/2019;23:48:00;5;;;;;;
17882;27/05/2019;23:54:00;5;;;;;;
17560;28/05/2019;00:03:00;5;;;;;;
16669;28/05/2019;00:10:00;5;;;;;;
16346;28/05/2019;00:25:00;5;;;;;;
16347;28/05/2019;00:41:00;5;;;;;;
17238;28/05/2019;00:58:00;5;;;;;;
17228;28/05/2019;01:04:00;5;;;;;;
16685;28/05/2019;14:30:00;5;;;;;;
16686;28/05/2019;14:31:00;5;;;;;;
16352;28/05/2019;14:39:00;5;;;;;;
16353;28/05/2019;14:41:00;5;;;;;;
16123;28/05/2019;14:45:00;5;;;;;;
16092;28/05/2019;14:46:00;5;;;;;;
17575;28/05/2019;14:46:00;5;;;;;;
17650;28/05/2019;14:55:00;5;;;;;;
16357;28/05/2019;14:56:00;5;;;;;;
17651;28/05/2019;14:56:00;5;;;;;;
16358;28/05/2019;14:56:00;5;;;;;;
17652;28/05/2019;15:03:00;5;;;;;;
16703;28/05/2019;15:12:00;5;;;;;;
16466;28/05/2019;15:18:00;5;;;;;;
17904;28/05/2019;15:18:00;5;;;;;;
17536;28/05/2019;15:19:00;5;;;;;;
17376;28/05/2019;15:21:00;5;;;;;;
17656;28/05/2019;15:21:00;5;;;;;;
17657;28/05/2019;15:21:00;5;;;;;;
17658;28/05/2019;15:22:00;5;;;;;;
17537;28/05/2019;15:23:00;5;;;;;;
16373;28/05/2019;15:32:00;5;;;;;;
16374;28/05/2019;15:35:00;5;;;;;;
16372;28/05/2019;15:35:00;5;;;;;;
16376;28/05/2019;15:39:00;5;;;;;;
17667;28/05/2019;15:41:00;5;;;;;;
17542;28/05/2019;15:41:00;5;;;;;;
17666;28/05/2019;15:42:00;5;;;;;;
16787;28/05/2019;15:46:00;5;;;;;;
16479;28/05/2019;15:46:00;5;;;;;;
17581;28/05/2019;15:46:00;5;;;;;;
17669;28/05/2019;15:46:00;5;;;;;;
17668;28/05/2019;15:48:00;5;;;;;;
17914;28/05/2019;15:50:00;5;;;;;;
16378;28/05/2019;15:50:00;5;;;;;;
17897;28/05/2019;15:51:00;5;;;;;;
17546;28/05/2019;15:51:00;5;;;;;;
16385;28/05/2019;16:00:00;5;;;;;;
17586;28/05/2019;16:02:00;5;;;;;;
17674;28/05/2019;16:02:00;5;;;;;;
17919;28/05/2019;16:02:00;5;;;;;;
17585;28/05/2019;16:10:00;5;;;;;;
16180;28/05/2019;16:15:00;5;;;;;;
17720;28/05/2019;16:15:00;5;;;;;;
17902;28/05/2019;16:16:00;5;;;;;;
16493;28/05/2019;16:16:00;5;;;;;;
17717;28/05/2019;16:17:00;5;;;;;;
17718;28/05/2019;16:18:00;5;;;;;;
17719;28/05/2019;16:20:00;5;;;;;;
16398;28/05/2019;16:22:00;5;;;;;;
17928;28/05/2019;16:23:00;5;;;;;;
16400;28/05/2019;16:29:00;5;;;;;;
16402;28/05/2019;16:35:00;5;;;;;;
17912;28/05/2019;16:41:00;5;;;;;;
17931;28/05/2019;16:43:00;5;;;;;;
17932;28/05/2019;16:48:00;5;;;;;;
16412;28/05/2019;17:06:00;5;;;;;;
16410;28/05/2019;17:11:00;5;;;;;;
17923;28/05/2019;17:15:00;5;;;;;;
17937;28/05/2019;17:22:00;5;;;;;;
16416;28/05/2019;17:56:00;5;;;;;;
16417;28/05/2019;17:57:00;5;;;;;;
16418;28/05/2019;17:59:00;5;;;;;;
17936;28/05/2019;18:21:00;5;;;;;;
17742;28/05/2019;18:23:00;5;;;;;;
17939;28/05/2019;18:30:00;5;;;;;;
16817;28/05/2019;18:55:00;5;;;;;;
16816;28/05/2019;18:59:00;5;;;;;;
16819;28/05/2019;19:04:00;5;;;;;;
16818;28/05/2019;19:06:00;5;;;;;;
17749;28/05/2019;19:09:00;5;;;;;;
16820;28/05/2019;19:11:00;5;;;;;;
17234;28/05/2019;19:45:00;5;;;;;;
16825;28/05/2019;19:46:00;5;;;;;;
16826;28/05/2019;19:47:00;5;;;;;;
17599;28/05/2019;19:55:00;5;;;;;;
17754;28/05/2019;20:02:00;5;;;;;;
16111;28/05/2019;21:19:00;5;;;;;;
16431;28/05/2019;21:19:00;5;;;;;;
16432;28/05/2019;21:20:00;5;;;;;;
16217;28/05/2019;21:26:00;5;;;;;;
16218;28/05/2019;21:29:00;5;;;;;;
16034;28/05/2019;21:33:00;5;;;;;;
16112;28/05/2019;21:47:00;5;;;;;;
16219;28/05/2019;21:47:00;5;;;;;;
17613;28/05/2019;21:54:00;5;;;;;;
17949;28/05/2019;22:15:00;5;;;;;;
17622;28/05/2019;22:26:00;5;;;;;;
17623;28/05/2019;22:29:00;5;;;;;;
17620;28/05/2019;22:29:00;5;;;;;;
17621;28/05/2019;22:30:00;5;;;;;;
16438;28/05/2019;22:35:00;5;;;;;;
16830;28/05/2019;22:43:00;5;;;;;;
17628;28/05/2019;22:50:00;5;;;;;;
16510;28/05/2019;22:55:00;5;;;;;;
17413;28/05/2019;22:57:00;5;;;;;;
17775;28/05/2019;23:04:00;5;;;;;;
16832;28/05/2019;23:13:00;5;;;;;;
16513;28/05/2019;23:17:00;5;;;;;;
17555;28/05/2019;23:18:00;5;;;;;;
17634;28/05/2019;23:37:00;5;;;;;;
16440;28/05/2019;23:39:00;5;;;;;;
46370;28/05/2019;23:41:00;5;;;;;;
17421;28/05/2019;23:55:00;5;;;;;;
46375;29/05/2019;00:23:00;5;;;;;;
46028;29/05/2019;00:34:00;5;;;;;;
46030;29/05/2019;00:38:00;5;;;;;;
46031;29/05/2019;00:39:00;5;;;;;;
46034;29/05/2019;00:40:00;5;;;;;;
46038;29/05/2019;00:42:00;5;;;;;;
45432;29/05/2019;00:49:00;5;;;;;;
44818;29/05/2019;14:39:00;5;;;;;;
46042;29/05/2019;14:47:00;5;;;;;;
44999;29/05/2019;14:51:00;5;;;;;;
46383;29/05/2019;14:55:00;5;;;;;;
46008;29/05/2019;14:55:00;5;;;;;;
45180;29/05/2019;14:56:00;5;;;;;;
46043;29/05/2019;14:56:00;5;;;;;;
45183;29/05/2019;15:00:00;5;;;;;;
46231;29/05/2019;15:07:00;5;;;;;;
46232;29/05/2019;15:09:00;5;;;;;;
46233;29/05/2019;15:13:00;5;;;;;;
45754;29/05/2019;15:17:00;5;;;;;;
45108;29/05/2019;15:17:00;5;;;;;;
45007;29/05/2019;15:22:00;5;;;;;;
46385;29/05/2019;15:22:00;5;;;;;;
45008;29/05/2019;15:23:00;5;;;;;;
46236;29/05/2019;15:23:00;5;;;;;;
45009;29/05/2019;15:25:00;5;;;;;;
45010;29/05/2019;15:25:00;5;;;;;;
45989;29/05/2019;15:26:00;5;;;;;;
45011;29/05/2019;15:28:00;5;;;;;;
46241;29/05/2019;15:31:00;5;;;;;;
46048;29/05/2019;15:32:00;5;;;;;;
45990;29/05/2019;15:32:00;5;;;;;;
46049;29/05/2019;15:35:00;5;;;;;;
46243;29/05/2019;15:36:00;5;;;;;;
45018;29/05/2019;15:41:00;5;;;;;;
44843;29/05/2019;15:45:00;5;;;;;;
44801;29/05/2019;15:45:00;5;;;;;;
45742;29/05/2019;15:46:00;5;;;;;;
46247;29/05/2019;15:48:00;5;;;;;;
45766;29/05/2019;15:48:00;5;;;;;;
45126;29/05/2019;15:48:00;5;;;;;;
45127;29/05/2019;15:49:00;5;;;;;;
46248;29/05/2019;15:49:00;5;;;;;;
45205;29/05/2019;15:52:00;5;;;;;;
45207;29/05/2019;15:56:00;5;;;;;;
45026;29/05/2019;15:59:00;5;;;;;;
46253;29/05/2019;16:02:00;5;;;;;;
45772;29/05/2019;16:02:00;5;;;;;;
46052;29/05/2019;16:02:00;5;;;;;;
45992;29/05/2019;16:09:00;5;;;;;;
46055;29/05/2019;16:09:00;5;;;;;;
46307;29/05/2019;16:11:00;5;;;;;;
46396;29/05/2019;16:19:00;5;;;;;;
46397;29/05/2019;16:22:00;5;;;;;;
46314;29/05/2019;16:33:00;5;;;;;;
46061;29/05/2019;16:35:00;5;;;;;;
45993;29/05/2019;16:42:00;5;;;;;;
45605;29/05/2019;16:44:00;5;;;;;;
44875;29/05/2019;16:48:00;5;;;;;;
46013;29/05/2019;16:56:00;5;;;;;;
46391;29/05/2019;17:01:00;5;;;;;;
45777;29/05/2019;17:11:00;5;;;;;;
46407;29/05/2019;17:14:00;5;;;;;;
45779;29/05/2019;17:16:00;5;;;;;;
45040;29/05/2019;17:21:00;5;;;;;;
45231;29/05/2019;17:21:00;5;;;;;;
45232;29/05/2019;17:23:00;5;;;;;;
45043;29/05/2019;17:28:00;5;;;;;;
45041;29/05/2019;17:29:00;5;;;;;;
45042;29/05/2019;17:33:00;5;;;;;;
46412;29/05/2019;17:34:00;5;;;;;;
45045;29/05/2019;17:35:00;5;;;;;;
46404;29/05/2019;17:55:00;5;;;;;;
45050;29/05/2019;18:18:00;5;;;;;;
46414;29/05/2019;19:15:00;5;;;;;;
46070;29/05/2019;19:45:00;5;;;;;;
45743;29/05/2019;20:31:00;5;;;;;;
46336;29/05/2019;20:52:00;5;;;;;;
46075;29/05/2019;21:02:00;5;;;;;;
46338;29/05/2019;21:03:00;5;;;;;;
46339;29/05/2019;21:04:00;5;;;;;;
46340;29/05/2019;21:13:00;5;;;;;;
46341;29/05/2019;21:16:00;5;;;;;;
46346;29/05/2019;21:21:00;5;;;;;;
45077;29/05/2019;21:40:00;5;;;;;;
45078;29/05/2019;21:41:00;5;;;;;;
46082;29/05/2019;21:47:00;5;;;;;;
46351;29/05/2019;22:24:00;5;;;;;;
46352;29/05/2019;22:27:00;5;;;;;;
46354;29/05/2019;22:32:00;5;;;;;;
46353;29/05/2019;22:36:00;5;;;;;;
46022;29/05/2019;22:37:00;5;;;;;;
46004;29/05/2019;22:37:00;5;;;;;;
46090;29/05/2019;22:39:00;5;;;;;;
46092;29/05/2019;22:44:00;5;;;;;;
46005;29/05/2019;22:50:00;5;;;;;;
46006;29/05/2019;22:55:00;5;;;;;;
44900;29/05/2019;23:02:00;5;;;;;;
45626;29/05/2019;23:06:00;5;;;;;;
44795;29/05/2019;23:13:00;5;;;;;;
44810;29/05/2019;23:18:00;5;;;;;;
45093;29/05/2019;23:23:00;5;;;;;;
46364;29/05/2019;23:25:00;5;;;;;;
46368;29/05/2019;23:45:00;5;;;;;;
37883;30/05/2019;00:05:00;5;;;;;;
38669;30/05/2019;00:11:00;5;;;;;;
38945;30/05/2019;00:31:00;5;;;;;;
39006;30/05/2019;00:39:00;5;;;;;;
38946;30/05/2019;00:56:00;5;;;;;;
38947;30/05/2019;01:03:00;5;;;;;;
38948;30/05/2019;01:04:00;5;;;;;;
38987;30/05/2019;14:11:00;5;;;;;;
39011;30/05/2019;14:12:00;5;;;;;;
38043;30/05/2019;14:30:00;5;;;;;;
38044;30/05/2019;14:31:00;5;;;;;;
38045;30/05/2019;14:32:00;5;;;;;;
38638;30/05/2019;14:51:00;5;;;;;;
38677;30/05/2019;14:52:00;5;;;;;;
37886;30/05/2019;14:57:00;5;;;;;;
37887;30/05/2019;14:58:00;5;;;;;;
37890;30/05/2019;15:05:00;5;;;;;;
37891;30/05/2019;15:06:00;5;;;;;;
38457;30/05/2019;15:10:00;5;;;;;;
37892;30/05/2019;15:11:00;5;;;;;;
37893;30/05/2019;15:12:00;5;;;;;;
39096;30/05/2019;15:17:00;5;;;;;;
38055;30/05/2019;15:17:00;5;;;;;;
37896;30/05/2019;15:19:00;5;;;;;;
37983;30/05/2019;15:22:00;5;;;;;;
38060;30/05/2019;15:23:00;5;;;;;;
38061;30/05/2019;15:23:00;5;;;;;;
38062;30/05/2019;15:24:00;5;;;;;;
38460;30/05/2019;15:25:00;5;;;;;;
38063;30/05/2019;15:26:00;5;;;;;;
38064;30/05/2019;15:33:00;5;;;;;;
38689;30/05/2019;15:33:00;5;;;;;;
39023;30/05/2019;15:33:00;5;;;;;;
37903;30/05/2019;15:35:00;5;;;;;;
38464;30/05/2019;15:36:00;5;;;;;;
39025;30/05/2019;15:37:00;5;;;;;;
38071;30/05/2019;15:39:00;5;;;;;;
38692;30/05/2019;15:39:00;5;;;;;;
37905;30/05/2019;15:39:00;5;;;;;;
38693;30/05/2019;15:41:00;5;;;;;;
38694;30/05/2019;15:42:00;5;;;;;;
38991;30/05/2019;15:47:00;5;;;;;;
37908;30/05/2019;15:47:00;5;;;;;;
39030;30/05/2019;15:47:00;5;;;;;;
38697;30/05/2019;15:49:00;5;;;;;;
39031;30/05/2019;15:49:00;5;;;;;;
38992;30/05/2019;15:49:00;5;;;;;;
37998;30/05/2019;15:51:00;5;;;;;;
38336;30/05/2019;15:51:00;5;;;;;;
39032;30/05/2019;15:53:00;5;;;;;;
37911;30/05/2019;15:53:00;5;;;;;;
37912;30/05/2019;15:54:00;5;;;;;;
38653;30/05/2019;15:55:00;5;;;;;;
38473;30/05/2019;15:55:00;5;;;;;;
38699;30/05/2019;15:56:00;5;;;;;;
38934;30/05/2019;15:56:00;5;;;;;;
37913;30/05/2019;15:56:00;5;;;;;;
38078;30/05/2019;15:56:00;5;;;;;;
38312;30/05/2019;15:56:00;5;;;;;;
38654;30/05/2019;15:56:00;5;;;;;;
38935;30/05/2019;15:57:00;5;;;;;;
38474;30/05/2019;15:57:00;5;;;;;;
37914;30/05/2019;15:57:00;5;;;;;;
38337;30/05/2019;15:58:00;5;;;;;;
38475;30/05/2019;15:59:00;5;;;;;;
38338;30/05/2019;15:59:00;5;;;;;;
38007;30/05/2019;16:07:00;5;;;;;;
38703;30/05/2019;16:09:00;5;;;;;;
39037;30/05/2019;16:10:00;5;;;;;;
37918;30/05/2019;16:12:00;5;;;;;;
37922;30/05/2019;16:19:00;5;;;;;;
37812;30/05/2019;16:24:00;5;;;;;;
39045;30/05/2019;16:29:00;5;;;;;;
38481;30/05/2019;16:32:00;5;;;;;;
38483;30/05/2019;16:37:00;5;;;;;;
38711;30/05/2019;16:39:00;5;;;;;;
38484;30/05/2019;16:39:00;5;;;;;;
38482;30/05/2019;16:41:00;5;;;;;;
39046;30/05/2019;16:41:00;5;;;;;;
37926;30/05/2019;16:44:00;5;;;;;;
39047;30/05/2019;16:50:00;5;;;;;;
37715;30/05/2019;16:58:00;5;;;;;;
38938;30/05/2019;16:58:00;5;;;;;;
37821;30/05/2019;16:59:00;5;;;;;;
38718;30/05/2019;16:59:00;5;;;;;;
39051;30/05/2019;17:04:00;5;;;;;;
39052;30/05/2019;17:12:00;5;;;;;;
39104;30/05/2019;17:16:00;5;;;;;;
38723;30/05/2019;17:23:00;5;;;;;;
38092;30/05/2019;17:25:00;5;;;;;;
38725;30/05/2019;17:27:00;5;;;;;;
38643;30/05/2019;17:28:00;5;;;;;;
37933;30/05/2019;17:33:00;5;;;;;;
37932;30/05/2019;17:34:00;5;;;;;;
37934;30/05/2019;17:35:00;5;;;;;;
38024;30/05/2019;18:28:00;5;;;;;;
38095;30/05/2019;18:34:00;5;;;;;;
38099;30/05/2019;18:44:00;5;;;;;;
38733;30/05/2019;18:47:00;5;;;;;;
38735;30/05/2019;19:10:00;5;;;;;;
39111;30/05/2019;19:16:00;5;;;;;;
39113;30/05/2019;19:19:00;5;;;;;;
38100;30/05/2019;19:33:00;5;;;;;;
39120;30/05/2019;19:35:00;5;;;;;;
39121;30/05/2019;19:36:00;5;;;;;;
39124;30/05/2019;19:40:00;5;;;;;;
39065;30/05/2019;19:50:00;5;;;;;;
38940;30/05/2019;19:50:00;5;;;;;;
39134;30/05/2019;20:22:00;5;;;;;;
38665;30/05/2019;20:24:00;5;;;;;;
38645;30/05/2019;20:25:00;5;;;;;;
39137;30/05/2019;20:36:00;5;;;;;;
38742;30/05/2019;20:58:00;5;;;;;;
38395;30/05/2019;21:02:00;5;;;;;;
38396;30/05/2019;21:09:00;5;;;;;;
37838;30/05/2019;21:25:00;5;;;;;;
39067;30/05/2019;21:41:00;5;;;;;;
38647;30/05/2019;21:42:00;5;;;;;;
38667;30/05/2019;21:42:00;5;;;;;;
38746;30/05/2019;21:43:00;5;;;;;;
38490;30/05/2019;21:45:00;5;;;;;;
39068;30/05/2019;21:48:00;5;;;;;;
39069;30/05/2019;21:52:00;5;;;;;;
38941;30/05/2019;22:01:00;5;;;;;;
39070;30/05/2019;22:01:00;5;;;;;;
39073;30/05/2019;22:07:00;5;;;;;;
37960;30/05/2019;22:12:00;5;;;;;;
38942;30/05/2019;22:15:00;5;;;;;;
38755;30/05/2019;22:15:00;5;;;;;;
39147;30/05/2019;22:26:00;5;;;;;;
38495;30/05/2019;22:50:00;5;;;;;;
38649;30/05/2019;22:55:00;5;;;;;;
39074;30/05/2019;22:56:00;5;;;;;;
38032;30/05/2019;23:01:00;5;;;;;;
37962;30/05/2019;23:03:00;5;;;;;;
37853;30/05/2019;23:15:00;5;;;;;;
38496;30/05/2019;23:20:00;5;;;;;;
38497;30/05/2019;23:21:00;5;;;;;;
37969;30/05/2019;23:45:00;5;;;;;;
39078;30/05/2019;23:58:00;5;;;;;;
47794;31/05/2019;00:05:00;5;;;;;;
47605;31/05/2019;00:09:00;5;;;;;;
47606;31/05/2019;00:10:00;5;;;;;;
47797;31/05/2019;00:16:00;5;;;;;;
47607;31/05/2019;00:31:00;5;;;;;;
47800;31/05/2019;00:31:00;5;;;;;;
46914;31/05/2019;00:35:00;5;;;;;;
47755;31/05/2019;00:37:00;5;;;;;;
48146;31/05/2019;14:11:00;5;;;;;;
48150;31/05/2019;14:50:00;5;;;;;;
47115;31/05/2019;14:58:00;5;;;;;;
47116;31/05/2019;14:59:00;5;;;;;;
46947;31/05/2019;15:00:00;5;;;;;;
47117;31/05/2019;15:00:00;5;;;;;;
47616;31/05/2019;15:02:00;5;;;;;;
48323;31/05/2019;15:02:00;5;;;;;;
46786;31/05/2019;15:07:00;5;;;;;;
47123;31/05/2019;15:08:00;5;;;;;;
48326;31/05/2019;15:08:00;5;;;;;;
47618;31/05/2019;15:11:00;5;;;;;;
48154;31/05/2019;15:13:00;5;;;;;;
47442;31/05/2019;15:17:00;5;;;;;;
47817;31/05/2019;15:17:00;5;;;;;;
47223;31/05/2019;15:17:00;5;;;;;;
47664;31/05/2019;15:18:00;5;;;;;;
48157;31/05/2019;15:19:00;5;;;;;;
48158;31/05/2019;15:21:00;5;;;;;;
47665;31/05/2019;15:22:00;5;;;;;;
47666;31/05/2019;15:24:00;5;;;;;;
48156;31/05/2019;15:25:00;5;;;;;;
47670;31/05/2019;15:31:00;5;;;;;;
48335;31/05/2019;15:36:00;5;;;;;;
46916;31/05/2019;15:38:00;5;;;;;;
47287;31/05/2019;15:38:00;5;;;;;;
48337;31/05/2019;15:41:00;5;;;;;;
47056;31/05/2019;15:41:00;5;;;;;;
47289;31/05/2019;15:42:00;5;;;;;;
47676;31/05/2019;15:48:00;5;;;;;;
46961;31/05/2019;15:50:00;5;;;;;;
47679;31/05/2019;15:53:00;5;;;;;;
47830;31/05/2019;15:54:00;5;;;;;;
47062;31/05/2019;15:55:00;5;;;;;;
48343;31/05/2019;15:55:00;5;;;;;;
46962;31/05/2019;15:55:00;5;;;;;;
47678;31/05/2019;15:58:00;5;;;;;;
47831;31/05/2019;15:59:00;5;;;;;;
46931;31/05/2019;16:00:00;5;;;;;;
46930;31/05/2019;16:00:00;5;;;;;;
47778;31/05/2019;16:00:00;5;;;;;;
46963;31/05/2019;16:01:00;5;;;;;;
46917;31/05/2019;16:01:00;5;;;;;;
47832;31/05/2019;16:01:00;5;;;;;;
47234;31/05/2019;16:03:00;5;;;;;;
48325;31/05/2019;16:06:00;5;;;;;;
48324;31/05/2019;16:06:00;5;;;;;;
48349;31/05/2019;16:07:00;5;;;;;;
47761;31/05/2019;16:09:00;5;;;;;;
48178;31/05/2019;16:09:00;5;;;;;;
47835;31/05/2019;16:10:00;5;;;;;;
47071;31/05/2019;16:12:00;5;;;;;;
47684;31/05/2019;16:17:00;5;;;;;;
47686;31/05/2019;16:17:00;5;;;;;;
48183;31/05/2019;16:20:00;5;;;;;;
47685;31/05/2019;16:21:00;5;;;;;;
